feature,key,L,eta,split,distinct_h,cell_count,mean_z,std_z
mod24,17,1024,0.5496135317518891,train,10,10,-0.02299871575342466,0.05283327084452211
mod24,17,1024,0.5496135317518891,holdout,11,11,-0.035005448318804484,0.05638198487873779
mod24,17,2048,0.604574884927078,train,10,10,-0.033836638927912985,0.07520649462162374
mod24,17,2048,0.604574884927078,holdout,11,11,-0.04853627556352131,0.07907410024055038
mod24,17,4096,0.6595362381022669,train,10,10,-0.04809688581314879,0.10631331436689281
mod24,17,4096,0.6595362381022669,holdout,11,11,-0.06838333595470275,0.1110843090911555
mod24,17,8192,0.7144975912774558,train,10,10,-0.07177288896320029,0.15111860952050754
mod24,17,8192,0.7144975912774558,holdout,11,11,-0.09565888836596118,0.16115346701864483
mod24,18,256,0.4396908254015113,train,10,10,-0.014185153583617749,0.046571588751584465
mod24,18,256,0.4396908254015113,holdout,11,11,-0.002094322060192366,0.03545948438654406
mod24,18,512,0.4946521785767002,train,10,10,-0.009896473112760446,0.036923742591208515
mod24,18,512,0.4946521785767002,holdout,11,11,0.0038596931917913566,0.03580563937272959
mod24,18,1024,0.5496135317518891,train,10,10,-0.015079195205479451,0.05243168211953813
mod24,18,1024,0.5496135317518891,holdout,11,11,0.006285024906600248,0.050400272141090816
mod24,18,2048,0.604574884927078,train,10,10,-0.021694631377254747,0.07404342024726748
mod24,18,2048,0.604574884927078,holdout,11,11,0.008601365289737982,0.0702557319813803
mod24,18,4096,0.6595362381022669,train,10,10,-0.03142301038062284,0.10290422617602323
mod24,18,4096,0.6595362381022669,holdout,11,11,0.01205666089965398,0.09920488572640625
mod24,18,8192,0.7144975912774558,train,10,10,-0.04448104828582484,0.14155158665140724
mod24,18,8192,0.7144975912774558,holdout,11,11,0.01965477730600767,0.14013578188622017
mod24,19,256,0.4396908254015113,train,10,10,-0.022504266211604097,0.039697074141446756
mod24,19,256,0.4396908254015113,holdout,11,11,0.014757213775985108,0.030683496999799022
mod24,19,512,0.4946521785767002,train,10,10,-0.004774481684934826,0.043160994495593574
mod24,19,512,0.4946521785767002,holdout,11,11,0.0028295259697829977,0.033072415362159775
mod24,19,1024,0.5496135317518891,train,10,10,-0.007459332191780821,0.060192777767261965
mod24,19,1024,0.5496135317518891,holdout,11,11,0.004553237858032379,0.04689181640217713
mod24,19,2048,0.604574884927078,train,10,10,-0.011420624988236367,0.08461056909802618
mod24,19,2048,0.604574884927078,holdout,11,11,0.007075761975908048,0.06635929610477793
mod24,19,4096,0.6595362381022669,train,10,10,-0.018831098615916954,0.11780185779539547
mod24,19,4096,0.6595362381022669,holdout,11,11,0.01077382824787669,0.09444199785300011
mod24,19,8192,0.7144975912774558,train,10,10,-0.030827374583308302,0.16471554544765424
mod24,19,8192,0.7144975912774558,holdout,11,11,0.015538445964172087,0.13459198444855014
mod24,2,256,0.4396908254015113,train,11,11,0.008629382562829661,0.03656884550431673
mod24,2,256,0.4396908254015113,holdout,11,11,-0.0035293205088426927,0.04336309392065852
mod24,2,512,0.4946521785767002,train,11,11,0.008310015590867532,0.029346483987593305
mod24,2,512,0.4946521785767002,holdout,11,11,-0.00034338907400278067,0.03996823806713053
mod24,2,1024,0.5496135317518891,train,11,11,0.011490115193026153,0.04143888332366563
mod24,2,1024,0.5496135317518891,holdout,11,11,0.0005642901618929042,0.05700652369477276
mod24,2,2048,0.604574884927078,train,11,11,0.01671950781038948,0.05891494516140684
mod24,2,2048,0.604574884927078,holdout,11,11,0.0009802519030038227,0.08129802280858331
mod24,2,4096,0.6595362381022669,train,11,11,0.026030198175526896,0.08198503228712922
mod24,2,4096,0.6595362381022669,holdout,11,11,0.0024968543567159517,0.11631808447899199
mod24,2,8192,0.7144975912774558,train,11,11,0.03862584889256662,0.11472436636725782
mod24,2,8192,0.7144975912774558,holdout,11,11,0.0007330453074501172,0.16496800939635936
mod24,20,256,0.4396908254015113,train,10,10,0.015507679180887371,0.06450324857011029
mod24,20,256,0.4396908254015113,holdout,11,11,-0.016250387837418553,0.032935294249738595
mod24,20,512,0.4946521785767002,train,10,10,0.010002236947553275,0.0627744984620496
mod24,20,512,0.4946521785767002,holdout,11,11,-0.0026784347772217717,0.03288683612325509
mod24,20,1024,0.5496135317518891,train,10,10,0.014704623287671234,0.08781131718185689
mod24,20,1024,0.5496135317518891,holdout,11,11,-0.0035705946450809464,0.0463630324598132
mod24,20,2048,0.604574884927078,train,10,10,0.022188208919964463,0.12352092223707008
mod24,20,2048,0.604574884927078,holdout,11,11,-0.00528093454787286,0.0653764895510886
mod24,20,4096,0.6595362381022669,train,10,10,0.03469939446366782,0.17449518708102965
mod24,20,4096,0.6595362381022669,holdout,11,11,-0.004512032085561495,0.09073849590509195
mod24,20,8192,0.7144975912774558,train,10,10,0.05235071257205668,0.24677853540634775
mod24,20,8192,0.7144975912774558,holdout,11,11,-0.009060862910838434,0.12545033133487588
mod24,21,256,0.4396908254015113,train,10,10,0.0038182593856655282,0.040368077836644936
mod24,21,256,0.4396908254015113,holdout,11,11,0.015183834936394662,0.03644376374856833
mod24,21,512,0.4946521785767002,train,10,10,-0.017360378025285096,0.04099975503471389
mod24,21,512,0.4946521785767002,holdout,11,11,0.016111815352210953,0.03348702192501264
mod24,21,1024,0.5496135317518891,train,10,10,-0.02352311643835616,0.05839840208170826
mod24,21,1024,0.5496135317518891,holdout,11,11,0.022620252179327515,0.04726338737133463
mod24,21,2048,0.604574884927078,train,10,10,-0.030951108678225564,0.08321553809227009
mod24,21,2048,0.604574884927078,holdout,11,11,0.030636323560077883,0.06659617279766045
mod24,21,4096,0.6595362381022669,train,10,10,-0.04041414359861591,0.11513822080173686
mod24,21,4096,0.6595362381022669,holdout,11,11,0.04289379521862221,0.09371028810367024
mod24,21,8192,0.7144975912774558,train,10,10,-0.055382277829117435,0.1629612122054408
mod24,21,8192,0.7144975912774558,holdout,11,11,0.06272823763127679,0.13004731324385685
mod24,22,256,0.4396908254015113,train,10,10,-0.001194539249146759,0.03394911581677884
mod24,22,256,0.4396908254015113,holdout,11,11,0.011693298169407385,0.0351640169670088
mod24,22,512,0.4946521785767002,train,10,10,-0.0004683826969397925,0.044449891573021885
mod24,22,512,0.4946521785767002,holdout,11,11,0.024284475313477383,0.024098556498091474
mod24,22,1024,0.5496135317518891,train,10,10,-0.0009096746575342499,0.06254447935009606
mod24,22,1024,0.5496135317518891,holdout,11,11,0.03443142901618929,0.033444292494825986
mod24,22,2048,0.604574884927078,train,10,10,-0.00023539852036922883,0.08772225056231045
mod24,22,2048,0.604574884927078,holdout,11,11,0.04855698511076787,0.04574858684111424
mod24,22,4096,0.6595362381022669,train,10,10,-0.000210856401384088,0.12258722130529572
mod24,22,4096,0.6595362381022669,holdout,11,11,0.06872247562126454,0.06531735962497978
mod24,22,8192,0.7144975912774558,train,10,10,0.0030199352113175772,0.17720931942419949
mod24,22,8192,0.7144975912774558,holdout,11,11,0.09670911673913496,0.09659560037575708
mod24,23,256,0.4396908254015113,train,10,10,0.0251919795221843,0.05135293900504841
mod24,23,256,0.4396908254015113,holdout,11,11,0.010200124107973938,0.03871969774208803
mod24,23,512,0.4946521785767002,train,10,10,0.014791827751744233,0.039219893227242376
mod24,23,512,0.4946521785767002,holdout,11,11,0.009724778575759036,0.027152081336232144
mod24,23,1024,0.5496135317518891,train,10,10,0.02033390410958904,0.05528600896729476
mod24,23,1024,0.5496135317518891,holdout,11,11,0.013212173100871728,0.03866604747604627
mod24,23,2048,0.604574884927078,train,10,10,0.028688245482418127,0.07839666458787276
mod24,23,2048,0.604574884927078,holdout,11,11,0.0201572926533185,0.05527707945993617
mod24,23,4096,0.6595362381022669,train,10,10,0.03952205882352941,0.11327121315948127
mod24,23,4096,0.6595362381022669,holdout,11,11,0.02881212645486003,0.07854011900066554
mod24,23,8192,0.7144975912774558,train,10,10,0.052796530992212674,0.15774288571536632
mod24,23,8192,0.7144975912774558,holdout,11,11,0.03540115439104297,0.11736686452745536
mod24,3,256,0.4396908254015113,train,11,11,0.02334781259695936,0.03863117194238187
mod24,3,256,0.4396908254015113,holdout,11,11,-0.0013768228358672042,0.02535622492499085
mod24,3,512,0.4946521785767002,train,11,11,-0.0010026960960881509,0.03892164680759414
mod24,3,512,0.4946521785767002,holdout,11,11,-0.017828760722224918,0.023760068860026053
mod24,3,1024,0.5496135317518891,train,11,11,-0.001021559775840601,0.05421831148978827
mod24,3,1024,0.5496135317518891,holdout,11,11,-0.024566080323785808,0.034282086536984904
mod24,3,2048,0.604574884927078,train,11,11,-0.001456571489674749,0.07700480484776745
mod24,3,2048,0.604574884927078,holdout,11,11,-0.03494390938736239,0.04963416431883111
mod24,3,4096,0.6595362381022669,train,11,11,-0.0007520053475935803,0.1108910457591512
mod24,3,4096,0.6595362381022669,holdout,11,11,-0.049883021390374344,0.07031436669938834
mod24,3,8192,0.7144975912774558,train,11,11,0.0025656585760756214,0.1566145839025478
mod24,3,8192,0.7144975912774558,holdout,11,11,-0.0704886499726482,0.0956248423516097
mod24,4,256,0.4396908254015113,train,11,11,-0.00843546385355259,0.032501332202883475
mod24,4,256,0.4396908254015113,holdout,11,11,0.005623642569035061,0.03490327867193279
mod24,4,512,0.4946521785767002,train,11,11,-0.004889860413799746,0.02753761006797549
mod24,4,512,0.4946521785767002,holdout,11,11,-0.009161620494394463,0.04197107043616987
mod24,4,1024,0.5496135317518891,train,11,11,-0.007004981320049813,0.03942990113998963
mod24,4,1024,0.5496135317518891,holdout,11,11,-0.013163527397260273,0.05865534484572736
mod24,4,2048,0.604574884927078,train,11,11,-0.011141736418649307,0.056384593995032546
mod24,4,2048,0.604574884927078,holdout,11,11,-0.01921845984480774,0.08294762418408003
mod24,4,4096,0.6595362381022669,train,11,11,-0.017527131173324943,0.08311734442292237
mod24,4,4096,0.6595362381022669,holdout,11,11,-0.026511874803397287,0.11762987199802163
mod24,4,8192,0.7144975912774558,train,11,11,-0.026558795369925347,0.12176624131583336
mod24,4,8192,0.7144975912774558,holdout,11,11,-0.03137292945635292,0.16185307081697353
mod24,5,256,0.4396908254015113,train,11,11,0.004130468507601614,0.035508270531335026
mod24,5,256,0.4396908254015113,holdout,11,11,0.011169717654359292,0.05267737258164627
mod24,5,512,0.4946521785767002,train,11,11,-0.0021564833847375147,0.05416125459354341
mod24,5,512,0.4946521785767002,holdout,11,11,0.0028569970957032396,0.041130755571938384
mod24,5,1024,0.5496135317518891,train,11,11,-0.003609511207970113,0.07703419166194886
mod24,5,1024,0.5496135317518891,holdout,11,11,0.004660258405977586,0.057446599813583375
mod24,5,2048,0.604574884927078,train,11,11,-0.00439732719868627,0.1100233284774379
mod24,5,2048,0.604574884927078,holdout,11,11,0.005826285958698905,0.08193988256432641
mod24,5,4096,0.6595362381022669,train,11,11,-0.004669314249764077,0.1566588891043018
mod24,5,4096,0.6595362381022669,holdout,11,11,0.0077903821956590074,0.11788626887302499
mod24,5,8192,0.7144975912774558,train,11,11,-0.0014237995394705625,0.22283476474101266
mod24,5,8192,0.7144975912774558,holdout,11,11,0.009596549866282682,0.16800746115350798
mod24,6,256,0.4396908254015113,train,11,11,0.009152963077877753,0.04319720475546217
mod24,6,256,0.4396908254015113,holdout,11,11,-0.015532888613093392,0.041902996435315636
mod24,6,512,0.4946521785767002,train,11,11,0.007925419827984415,0.03174651136428257
mod24,6,512,0.4946521785767002,holdout,11,11,-0.019119903640475413,0.033000776689771784
mod24,6,1024,0.5496135317518891,train,11,11,0.01119824097135741,0.0451426897974072
mod24,6,1024,0.5496135317518891,holdout,11,11,-0.02795182129514321,0.047145261868094326
mod24,6,2048,0.604574884927078,train,11,11,0.01738911650469495,0.06385082975046408
mod24,6,2048,0.604574884927078,holdout,11,11,-0.04017652165832656,0.06713396241537939
mod24,6,4096,0.6595362381022669,train,11,11,0.02483583674111356,0.09147062768504823
mod24,6,4096,0.6595362381022669,holdout,11,11,-0.05969349638251023,0.09520855454541938
mod24,6,8192,0.7144975912774558,train,11,11,0.030576447535757976,0.13160347689267599
mod24,6,8192,0.7144975912774558,holdout,11,11,-0.084057036673048,0.13238286949126957
mod24,7,256,0.4396908254015113,train,11,11,-0.004906143344709897,0.013893054170591963
mod24,7,256,0.4396908254015113,holdout,11,11,0.018053831833695314,0.03510398404014434
mod24,7,512,0.4946521785767002,train,11,11,-0.022196669743540412,0.024780747838683934
mod24,7,512,0.4946521785767002,holdout,11,11,0.010164316590482624,0.036585420598265285
mod24,7,1024,0.5496135317518891,train,11,11,-0.03069543897882939,0.034117164328678284
mod24,7,1024,0.5496135317518891,holdout,11,11,0.015080168119551679,0.05125862971689963
mod24,7,2048,0.604574884927078,train,11,11,-0.04291018189487248,0.047093535129033366
mod24,7,2048,0.604574884927078,holdout,11,11,0.021751927791303617,0.07246355067298242
mod24,7,4096,0.6595362381022669,train,11,11,-0.06178240012582572,0.06793833528743973
mod24,7,4096,0.6595362381022669,holdout,11,11,0.03282282164202579,0.10371295249773123
mod24,7,8192,0.7144975912774558,train,11,11,-0.08739803163200352,0.09654116992114482
mod24,7,8192,0.7144975912774558,holdout,11,11,0.05143652049151542,0.15114748161902908
mod24,8,256,0.4396908254015113,train,11,11,-0.012178094942600064,0.03030473835000836
mod24,8,256,0.4396908254015113,holdout,11,11,0.022358827179646296,0.04230275462261944
mod24,8,512,0.4946521785767002,train,11,11,-0.010109374338642172,0.02896828013923776
mod24,8,512,0.4946521785767002,holdout,11,11,0.023872408424674026,0.05144303436040973
mod24,8,1024,0.5496135317518891,train,11,11,-0.013971046077210463,0.040593145335561784
mod24,8,1024,0.5496135317518891,holdout,11,11,0.034266033623910334,0.07343702616011087
mod24,8,2048,0.604574884927078,train,11,11,-0.020405807220277197,0.05694826899326364
mod24,8,2048,0.604574884927078,holdout,11,11,0.04886762831946629,0.10397690563784909
mod24,8,4096,0.6595362381022669,train,11,11,-0.031230339729474678,0.08058452712899204
mod24,8,4096,0.6595362381022669,holdout,11,11,0.06934177414281222,0.14702283034896077
mod24,8,8192,0.7144975912774558,train,11,11,-0.04165670929837024,0.11547083912531532
mod24,8,8192,0.7144975912774558,holdout,11,11,0.10166774533328106,0.20892386250930814
mod24,9,256,0.4396908254015113,train,11,11,-0.0030251318647223063,0.040166310678676015
mod24,9,256,0.4396908254015113,holdout,10,10,-0.003626279863481227,0.05309115175609569
mod24,9,512,0.4946521785767002,train,11,11,0.017581520588942894,0.0350245075019562
mod24,9,512,0.4946521785767002,holdout,10,10,0.016604922062478968,0.042892838424426906
mod24,9,1024,0.5496135317518891,train,11,11,0.0255876400996264,0.04953533559551833
mod24,9,1024,0.5496135317518891,holdout,10,10,0.022613441780821916,0.05879891640922541
mod24,9,2048,0.604574884927078,train,11,11,0.0364349967891147,0.07028067562181758
mod24,9,2048,0.604574884927078,holdout,10,10,0.032355906299783896,0.08112516978816041
mod24,9,4096,0.6595362381022669,train,11,11,0.05148041837055677,0.09999451323516204
mod24,9,4096,0.6595362381022669,holdout,10,10,0.045344939446366785,0.11414886703615754
mod24,9,8192,0.7144975912774558,train,11,11,0.0681309225174359,0.1442411719607554
mod24,9,8192,0.7144975912774558,holdout,10,10,0.061247697565604484,0.16702751043822472
mod30,0,256,0.4396908254015113,train,8,8,-0.04719496587030717,0.044273820903121895
mod30,0,256,0.4396908254015113,holdout,9,9,0.0011376564277588192,0.0552844895341298
mod30,0,512,0.4946521785767002,train,8,8,-0.033617790344873236,0.03652132065866478
mod30,0,512,0.4946521785767002,holdout,9,9,0.004834918161959288,0.056516942545803826
mod30,0,1024,0.5496135317518891,train,8,8,-0.048386665239726026,0.052116493344112905
mod30,0,1024,0.5496135317518891,holdout,9,9,0.005196442161339425,0.08111810047305978
mod30,0,2048,0.604574884927078,train,8,8,-0.06823709527961352,0.07446724004219873
mod30,0,2048,0.604574884927078,holdout,9,9,0.005264827122236597,0.11499133296657531
mod30,0,4096,0.6595362381022669,train,8,8,-0.09531790657439446,0.10415952046067146
mod30,0,4096,0.6595362381022669,holdout,9,9,0.004018886966551326,0.16433902539629322
mod30,0,8192,0.7144975912774558,train,8,8,-0.13264067170119365,0.14702790178300096
mod30,0,8192,0.7144975912774558,holdout,9,9,0.005151679521802597,0.23177825401918198
mod30,1,256,0.4396908254015113,train,9,9,-0.003389268107698141,0.04140800735664684
mod30,1,256,0.4396908254015113,holdout,9,9,0.008153204398938189,0.039168896133266344
mod30,1,512,0.4946521785767002,train,9,9,-0.017946276094216975,0.04876916037835495
mod30,1,512,0.4946521785767002,holdout,9,9,-0.0025853381838254644,0.03394868510363941
mod30,1,1024,0.5496135317518891,train,9,9,-0.026517313546423133,0.06927236741715588
mod30,1,1024,0.5496135317518891,holdout,9,9,-0.00332952815829528,0.047708256382443595
mod30,1,2048,0.604574884927078,train,9,9,-0.03882810002649498,0.0978218483308939
mod30,1,2048,0.604574884927078,holdout,9,9,-0.00469109596148004,0.06723831277616683
mod30,1,4096,0.6595362381022669,train,9,9,-0.05708741830065359,0.13651837335115258
mod30,1,4096,0.6595362381022669,holdout,9,9,-0.0072748462129950025,0.09461705274357729
mod30,1,8192,0.7144975912774558,train,9,9,-0.08964611555832379,0.1981268514003802
mod30,1,8192,0.7144975912774558,holdout,9,9,-0.008713919458701163,0.13474022690634196
mod30,10,256,0.4396908254015113,train,9,9,0.0051905574516496016,0.02846157916871103
mod30,10,256,0.4396908254015113,holdout,8,8,0.010478882252559727,0.040883263667662616
mod30,10,512,0.4946521785767002,train,9,9,-0.010828202133554678,0.028346918434243543
mod30,10,512,0.4946521785767002,holdout,8,8,0.010784133869057641,0.02620972625670388
mod30,10,1024,0.5496135317518891,train,9,9,-0.016076864535768644,0.03988999014390056
mod30,10,1024,0.5496135317518891,holdout,8,8,0.014982876712328768,0.03795500205913766
mod30,10,2048,0.604574884927078,train,9,9,-0.02263706918102696,0.05708029247119128
mod30,10,2048,0.604574884927078,holdout,8,8,0.021157391205766943,0.054402784955099356
mod30,10,4096,0.6595362381022669,train,9,9,-0.030120626682045373,0.08358618850717973
mod30,10,4096,0.6595362381022669,holdout,8,8,0.031202692474048447,0.07599281322959257
mod30,10,8192,0.7144975912774558,train,9,9,-0.04037779585064997,0.1219292146106114
mod30,10,8192,0.7144975912774558,holdout,8,8,0.0454104827748022,0.10814905719748422
mod30,11,256,0.4396908254015113,train,9,9,-0.011163253697383394,0.03824272630695473
mod30,11,256,0.4396908254015113,holdout,8,8,0.02354415529010239,0.06299790167185138
mod30,11,512,0.4946521785767002,train,9,9,-0.028337992560372543,0.05308889101866149
mod30,11,512,0.4946521785767002,holdout,8,8,0.00983981391554999,0.04667529768045806
mod30,11,1024,0.5496135317518891,train,9,9,-0.0409888698630137,0.07503361658752337
mod30,11,1024,0.5496135317518891,holdout,8,8,0.013712007705479453,0.06521295731039534
mod30,11,2048,0.604574884927078,train,9,9,-0.05964272904982466,0.10652939981870385
mod30,11,2048,0.604574884927078,holdout,8,8,0.018271860956079574,0.0930572800339496
mod30,11,4096,0.6595362381022669,train,9,9,-0.08492526912725876,0.15162092724847262
mod30,11,4096,0.6595362381022669,holdout,8,8,0.023694312283737026,0.13330844835752298
mod30,11,8192,0.7144975912774558,train,9,9,-0.11637368364593659,0.2210105908661264
mod30,11,8192,0.7144975912774558,holdout,8,8,0.031110372363059382,0.19025703151336115
mod30,12,256,0.4396908254015113,train,9,9,-0.003484072810011376,0.05266568676389684
mod30,12,256,0.4396908254015113,holdout,8,8,-0.009705631399317408,0.042173888454707195
mod30,12,512,0.4946521785767002,train,9,9,0.006261890536148665,0.029780310838217097
mod30,12,512,0.4946521785767002,holdout,8,8,-0.008952153159252763,0.0466857988920144
mod30,12,1024,0.5496135317518891,train,9,9,0.00877568493150685,0.04178720729990975
mod30,12,1024,0.5496135317518891,holdout,8,8,-0.013390946061643837,0.0671343290464285
mod30,12,2048,0.604574884927078,train,9,9,0.013718924520443472,0.05806688683800461
mod30,12,2048,0.604574884927078,holdout,8,8,-0.018860357257002653,0.09544674279565488
mod30,12,4096,0.6595362381022669,train,9,9,0.02145809304113802,0.08151110426763876
mod30,12,4096,0.6595362381022669,holdout,8,8,-0.02899275519031142,0.13350745365785174
mod30,12,8192,0.7144975912774558,train,9,9,0.029126803450191512,0.11459760584849449
mod30,12,8192,0.7144975912774558,holdout,8,8,-0.044039106547583216,0.1909125844231342
mod30,13,256,0.4396908254015113,train,9,9,-0.008082100872203261,0.027717131511105636
mod30,13,256,0.4396908254015113,holdout,8,8,-0.01298528156996587,0.03806903458201958
mod30,13,512,0.4946521785767002,train,9,9,0.006564072921271129,0.03786410634607365
mod30,13,512,0.4946521785767002,holdout,8,8,-0.006648012472694028,0.026115871782535563
mod30,13,1024,0.5496135317518891,train,9,9,0.008371385083713852,0.0524270654618609
mod30,13,1024,0.5496135317518891,holdout,8,8,-0.00805329623287671,0.037132219649651264
mod30,13,2048,0.604574884927078,train,9,9,0.011963982146364571,0.07425922552487867
mod30,13,2048,0.604574884927078,holdout,8,8,-0.010479030906759374,0.05243987892967396
mod30,13,4096,0.6595362381022669,train,9,9,0.01652008842752787,0.10444277732207684
mod30,13,4096,0.6595362381022669,holdout,8,8,-0.010698259083044982,0.07249618927667145
mod30,13,8192,0.7144975912774558,train,9,9,0.02655957853798886,0.1434748905313737
mod30,13,8192,0.7144975912774558,holdout,8,8,-0.00935734097088279,0.10306563426825296
mod30,14,256,0.4396908254015113,train,9,9,0.006020098596890406,0.030818170701840234
mod30,14,256,0.4396908254015113,holdout,8,8,-0.0017064846416382264,0.05353093868818264
mod30,14,512,0.4946521785767002,train,9,9,-0.0011583658096360836,0.029689227109678668
mod30,14,512,0.4946521785767002,holdout,8,8,-0.007686764421552485,0.048343544881293866
mod30,14,1024,0.5496135317518891,train,9,9,-0.0014626141552511417,0.0409747214283602
mod30,14,1024,0.5496135317518891,holdout,8,8,-0.010661922089041095,0.06947926333442063
mod30,14,2048,0.604574884927078,train,9,9,-0.002328673534835443,0.058956087763362544
mod30,14,2048,0.604574884927078,holdout,8,8,-0.014617488764863674,0.09964059340145202
mod30,14,4096,0.6595362381022669,train,9,9,-0.004163062283737022,0.08242293406033904
mod30,14,4096,0.6595362381022669,holdout,8,8,-0.02033547794117647,0.14327609388640908
mod30,14,8192,0.7144975912774558,train,9,9,-0.005552269986290584,0.11396895581869317
mod30,14,8192,0.7144975912774558,holdout,8,8,-0.029346482092007443,0.19889206471141224
mod30,15,256,0.4396908254015113,train,9,9,0.007963594994311715,0.03977327210398444
mod30,15,256,0.4396908254015113,holdout,8,8,-0.014345136518771333,0.03739446330907688
mod30,15,512,0.4946521785767002,train,9,9,-0.0035086732494774087,0.03126490602362338
mod30,15,512,0.4946521785767002,holdout,8,8,-0.0017753215125944364,0.03387580159387562
mod30,15,1024,0.5496135317518891,train,9,9,-0.004922945205479453,0.04375825352156845
mod30,15,1024,0.5496135317518891,holdout,8,8,-0.0018728595890410964,0.04751033932594242
mod30,15,2048,0.604574884927078,train,9,9,-0.00547575769604414,0.06280757455650084
mod30,15,2048,0.604574884927078,holdout,8,8,-0.0023255095762283132,0.06615646906849867
mod30,15,4096,0.6595362381022669,train,9,9,-0.006349721261053441,0.09364080370086096
mod30,15,4096,0.6595362381022669,holdout,8,8,-0.0009866998269896215,0.09296180128821727
mod30,15,8192,0.7144975912774558,train,9,9,-0.008421014602946525,0.14336417970533413
mod30,15,8192,0.7144975912774558,holdout,8,8,0.0007074944493779996,0.1315155505786965
mod30,16,256,0.4396908254015113,train,9,9,-0.00971748198710656,0.045249644209690944
mod30,16,256,0.4396908254015113,holdout,8,8,0.009918941979522186,0.03861148779376336
mod30,16,512,0.4946521785767002,train,9,9,-0.0032400666849240947,0.04475992816378867
mod30,16,512,0.4946521785767002,holdout,8,8,0.005250418941502678,0.03313587672526123
mod30,16,1024,0.5496135317518891,train,9,9,-0.005077530441400305,0.06351232477392171
mod30,16,1024,0.5496135317518891,holdout,8,8,0.006929580479452056,0.0472327349545632
mod30,16,2048,0.604574884927078,train,9,9,-0.006800401699555608,0.08973193581152587
mod30,16,2048,0.604574884927078,holdout,8,8,0.010222750259583205,0.06822811123499133
mod30,16,4096,0.6595362381022669,train,9,9,-0.011041426374471357,0.12746055258213737
mod30,16,4096,0.6595362381022669,holdout,8,8,0.01612510813148789,0.09695155309079406
mod30,16,8192,0.7144975912774558,train,9,9,-0.016906640571133023,0.18536537952503215
mod30,16,8192,0.7144975912774558,holdout,8,8,0.027156156810371486,0.13056965926218644
mod30,17,256,0.4396908254015113,train,8,8,0.023117534129692835,0.04663513993599106
mod30,17,256,0.4396908254015113,holdout,9,9,0.0009480470231323507,0.049894287580162386
mod30,17,512,0.4946521785767002,train,8,8,0.014127026504474817,0.030752479838670556
mod30,17,512,0.4946521785767002,holdout,9,9,0.0007554559628061333,0.04349432324541519
mod30,17,1024,0.5496135317518891,train,8,8,0.019785423801369863,0.04317701483957927
mod30,17,1024,0.5496135317518891,holdout,9,9,0.0018669140030441417,0.06148517020029707
mod30,17,2048,0.604574884927078,train,8,8,0.028788859366124322,0.060125490241030324
mod30,17,2048,0.604574884927078,holdout,9,9,0.0030374002628287943,0.08676604630007653
mod30,17,4096,0.6595362381022669,train,8,8,0.040265462802768166,0.08500735421516653
mod30,17,4096,0.6595362381022669,holdout,9,9,0.0019103229527104968,0.12329523097954505
mod30,17,8192,0.7144975912774558,train,8,8,0.05674977737442203,0.11599956153664252
mod30,17,8192,0.7144975912774558,holdout,9,9,-0.00421266101364799,0.17356226180641104
mod30,18,256,0.4396908254015113,train,8,8,0.0032263225255972712,0.03072612586931076
mod30,18,256,0.4396908254015113,holdout,9,9,-0.001753886992794843,0.03422783753084799
mod30,18,512,0.4946521785767002,train,8,8,0.007667878022482317,0.018709658778872592
mod30,18,512,0.4946521785767002,holdout,9,9,-0.006211526805294947,0.029218615141022086
mod30,18,1024,0.5496135317518891,train,8,8,0.009698737157534247,0.027007490040459874
mod30,18,1024,0.5496135317518891,holdout,9,9,-0.008882705479452057,0.04128771044901815
mod30,18,2048,0.604574884927078,train,8,8,0.011760434142640346,0.03825392236860645
mod30,18,2048,0.604574884927078,holdout,9,9,-0.012925825562927061,0.058814981009336666
mod30,18,4096,0.6595362381022669,train,8,8,0.014050335207612456,0.05754112424180199
mod30,18,4096,0.6595362381022669,holdout,9,9,-0.01784770280661284,0.08239623121872827
mod30,18,8192,0.7144975912774558,train,8,8,0.019383409571999667,0.08939782196445949
mod30,18,8192,0.7144975912774558,holdout,9,9,-0.023251476637700903,0.1168968142103269
mod30,19,256,0.4396908254015113,train,8,8,-0.00010665529010239067,0.04237638960028315
mod30,19,256,0.4396908254015113,holdout,9,9,0.011163253697383392,0.03446038860150979
mod30,19,512,0.4946521785767002,train,8,8,-0.005174873345222047,0.03247931024773178
mod30,19,512,0.4946521785767002,holdout,9,9,0.0004532735776836941,0.03345561274773039
mod30,19,1024,0.5496135317518891,train,8,8,-0.00700984589041096,0.04506231400983604
mod30,19,1024,0.5496135317518891,holdout,9,9,0.0012842465753424646,0.047763907199661795
mod30,19,2048,0.604574884927078,train,8,8,-0.010820738436327654,0.06357735556532075
mod30,19,2048,0.604574884927078,holdout,9,9,0.0024046085414061546,0.06900931870065395
mod30,19,4096,0.6595362381022669,train,8,8,-0.017307796280276816,0.08783657860684613
mod30,19,4096,0.6595362381022669,holdout,9,9,0.004247164552095347,0.09929560670949204
mod30,19,8192,0.7144975912774558,train,8,8,-0.02637597457509852,0.12315056975549449
mod30,19,8192,0.7144975912774558,holdout,9,9,0.006262995003930584,0.1450163023207788
mod30,2,256,0.4396908254015113,train,9,9,0.03187808115282518,0.04831568353674437
mod30,2,256,0.4396908254015113,holdout,9,9,-0.01566647705726204,0.041811881605521545
mod30,2,512,0.4946521785767002,train,9,9,0.023083376641298708,0.047829776539757556
